Unnamed: 0,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price
1677,Hyundai Grand i10 1.2 Kappa Magna,Delhi,2017,12248,Petrol,Manual,First,18.9 kmpl,1197 CC,81.86 bhp,5.0,6.54 Lakh,4.9
5022,Land Rover Freelander 2 TD4 SE,Hyderabad,2013,46000,Diesel,Automatic,Second,0.0 kmpl,2179 CC,115 bhp,5.0,,26.0
2867,Hyundai EON Era Plus,Kochi,2018,15334,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5.0,,3.69
4386,Maruti Zen Estilo 1.1 VXI BSIII,Delhi,2008,138000,Petrol,Manual,First,18.2 kmpl,1061 CC,64 bhp,5.0,,1.2
2367,Maruti Grand Vitara 2.4 MT,Kochi,2018,28786,Petrol,Manual,First,10.4 kmpl,2393 CC,163.5 bhp,5.0,,9.74
4839,Nissan Micra XV Primo,Kolkata,2011,43000,Petrol,Manual,First,18.06 kmpl,1198 CC,75 bhp,5.0,,2.13
3901,Toyota Corolla Altis 1.8 G CNG,Mumbai,2010,63000,CNG,Manual,Second,14.53 km/kg,1798 CC,138 bhp,5.0,,3.35
2512,Hyundai i10 Sportz AT,Coimbatore,2011,32824,Petrol,Automatic,First,16.95 kmpl,1197 CC,78.9 bhp,5.0,,3.83
2723,Honda City V MT Exclusive,Kochi,2015,53442,Petrol,Manual,First,16.8 kmpl,1497 CC,116.3 bhp,5.0,,7.0
5357,Mahindra Bolero ZLX,Jaipur,2016,65000,Diesel,Manual,First,15.96 kmpl,2523 CC,62.1 bhp,7.0,11.15 Lakh,7.21
5227,Toyota Corolla Altis VL,Mumbai,2008,110000,Petrol,Automatic,Second,14.53 kmpl,1798 CC,138.1 bhp,5.0,,2.75
4444,Hyundai Grand i10 1.2 Kappa Magna,Kolkata,2018,4500,Petrol,Manual,First,18.9 kmpl,1197 CC,81.86 bhp,5.0,6.4 Lakh,4.8
1143,Maruti Swift VDI BSIV,Bangalore,2013,23000,Diesel,Manual,First,17.8 kmpl,1248 CC,null bhp,5.0,,5.6
397,Tata Xenon XT EX 4X2,Pune,2014,85000,Diesel,Manual,First,13.49 kmpl,2179 CC,138.03 bhp,5.0,,3.5
786,Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,Delhi,2013,70000,Diesel,Automatic,First,10.0 kmpl,2148 CC,170 bhp,5.0,,15.8
5150,Mahindra XUV500 W6 2WD,Kolkata,2014,62000,Diesel,Manual,First,15.1 kmpl,2179 CC,140 bhp,7.0,,7.25
5291,Maruti Baleno RS Petrol,Kochi,2018,43639,Petrol,Manual,First,21.1 kmpl,998 CC,100 bhp,5.0,9.83 Lakh,8.15
1398,Honda City V MT Exclusive,Kochi,2019,5377,Petrol,Manual,First,16.8 kmpl,1497 CC,116.3 bhp,5.0,,11.45
1659,Hyundai i20 1.4 Asta CRDi with AVN,Hyderabad,2016,77076,Diesel,Manual,First,23.0 kmpl,1396 CC,90 bhp,5.0,,6.75
3347,Maruti Swift Dzire VXi AT,Coimbatore,2017,46849,Petrol,Automatic,First,18.5 kmpl,1197 CC,83.14 bhp,5.0,,6.93
2220,Honda Brio 1.2 VX AT,Mumbai,2017,20000,Petrol,Automatic,First,16.5 kmpl,1198 CC,86.8 bhp,5.0,8.05 Lakh,5.99
979,Maruti Wagon R VXI BS IV,Pune,2014,51000,Petrol,Manual,First,20.51 kmpl,998 CC,67.04 bhp,5.0,,3.1
2331,Volkswagen Vento Diesel Comfortline,Chennai,2012,90906,Diesel,Manual,First,20.54 kmpl,1598 CC,103.6 bhp,5.0,,4.25
1298,Maruti Swift Lxi BSIII,Jaipur,2015,78000,Petrol,Manual,First,16.1 kmpl,1298 CC,88.2 bhp,5.0,,4.5
3237,Honda Accord 2.4 Elegance M/T,Chennai,2010,80000,Petrol,Manual,First,10.2 kmpl,2354 CC,180 bhp,5.0,,3.99
82,Honda Amaze SX i-VTEC,Kochi,2016,54944,Petrol,Manual,First,18.0 kmpl,1198 CC,86.7 bhp,5.0,,4.82
3114,Maruti Ertiga Paseo VDI,Delhi,2016,67000,Diesel,Manual,First,20.77 kmpl,1248 CC,88.7 bhp,7.0,,6.75
3497,Hyundai Xcent 1.1 CRDi S Option,Delhi,2015,58000,Diesel,Manual,First,24.4 kmpl,1120 CC,71.01 bhp,5.0,,4.95
5190,Maruti SX4 Vxi BSIV,Delhi,2009,92000,Petrol,Manual,First,15.5 kmpl,1586 CC,103.3 bhp,5.0,,2.7
3948,Mercedes-Benz New C-Class C 220 CDI CLASSIC,Jaipur,2009,116000,Diesel,Manual,Second,15.8 kmpl,2148 CC,170 bhp,5.0,,8.5
4732,Honda Brio VX AT,Pune,2016,32198,Petrol,Automatic,First,16.5 kmpl,1198 CC,86.8 bhp,5.0,,5.1
5913,Maruti Swift Dzire ZDi,Chennai,2010,100000,Diesel,Manual,First,19.3 kmpl,1248 CC,73.9 bhp,5.0,,4.5
2903,Hyundai EON Era Plus,Pune,2013,22000,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5.0,,2.6
423,Audi A6 35 TFSI Matrix,Mumbai,2016,47000,Petrol,Automatic,First,15.26 kmpl,1798 CC,187.74 bhp,5.0,60.59 Lakh,24.5
5201,Mahindra Scorpio SLE BSIV,Bangalore,2013,70359,Diesel,Manual,First,12.05 kmpl,2179 CC,120 bhp,8.0,,7.65
1904,Mercedes-Benz New C-Class 250 CDI Classic,Hyderabad,2012,41367,Diesel,Automatic,First,15.8 kmpl,2148 CC,170 bhp,5.0,,18.49
5453,Hyundai Accent GLE,Pune,2001,130000,Petrol,Manual,Second,13.2 kmpl,1495 CC,94 bhp,5.0,,0.75
1530,Maruti Swift VDI,Delhi,2014,56000,Diesel,Manual,First,22.9 kmpl,1248 CC,74 bhp,5.0,,4.25
5229,BMW 3 Series 320d,Bangalore,2012,73000,Diesel,Automatic,First,22.69 kmpl,1995 CC,190 bhp,5.0,48.79 Lakh,12.5
1565,Volkswagen Passat Diesel Highline 2.0 TDI,Chennai,2011,95000,Diesel,Automatic,Second,18.33 kmpl,1968 CC,167.7 bhp,5.0,,8.5
4446,Mahindra E Verito D4,Chennai,2016,50000,Electric,Automatic,First,,72 CC,41 bhp,5.0,13.58 Lakh,13.0
2749,Maruti Wagon R LXI,Mumbai,2010,37822,Petrol,Manual,First,22.5 kmpl,998 CC,67.04 bhp,5.0,5.04 Lakh,2.35
839,Maruti Alto Green LXi (CNG),Delhi,2012,65537,CNG,Manual,First,26.83 km/kg,796 CC,38.4 bhp,5.0,,2.1
500,Maruti Wagon R VXI,Ahmedabad,2011,75000,Petrol,Manual,First,18.9 kmpl,998 CC,67.1 bhp,5.0,,2.6
3289,Audi Q3 35 TDI Quattro Premium Plus,Bangalore,2015,38000,Diesel,Automatic,First,15.73 kmpl,1968 CC,174.33 bhp,5.0,,29.0
141,Honda Amaze SX i-DTEC,Kolkata,2014,45044,Diesel,Manual,First,25.8 kmpl,1498 CC,98.6 bhp,5.0,,3.7
4960,Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,2013,38000,Petrol,Manual,First,16.47 kmpl,1198 CC,73.9 bhp,5.0,,2.8
2605,Tata Nano Cx,Jaipur,2010,57000,Petrol,Manual,First,26.0 kmpl,624 CC,35 bhp,4.0,,0.5
5078,Maruti Vitara Brezza ZDi,Coimbatore,2017,21789,Diesel,Manual,First,24.3 kmpl,1248 CC,88.5 bhp,5.0,11 Lakh,9.88
1377,Honda City i DTec V,Coimbatore,2017,73003,Diesel,Manual,First,26.0 kmpl,1498 CC,98.6 bhp,5.0,,7.75
4672,Hyundai Xcent 1.1 CRDi Base,Mumbai,2016,100000,Diesel,Manual,First,24.4 kmpl,1120 CC,71 bhp,5.0,,4.5
5900,Mercedes-Benz GLC 220,Coimbatore,2017,50794,Diesel,Automatic,First,17.9 kmpl,2143 CC,170 bhp,5.0,,43.3
2266,Toyota Fortuner 3.0 Diesel,Jaipur,2009,149706,Diesel,Manual,First,11.5 kmpl,2982 CC,171 bhp,7.0,,11.0
5599,Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,Jaipur,2013,60000,Diesel,Automatic,First,10.0 kmpl,2148 CC,170 bhp,5.0,,27.0
1138,BMW 5 Series 2013-2017 530d M Sport,Bangalore,2015,16900,Diesel,Automatic,First,14.69 kmpl,2993 CC,258 bhp,5.0,,44.0
2257,Toyota Innova Crysta 2.4 G MT,Hyderabad,2016,121362,Diesel,Manual,First,13.68 kmpl,2393 CC,147.8 bhp,7.0,,16.0
3937,Ford Ecosport 1.5 DV5 MT Titanium,Pune,2014,72100,Diesel,Manual,First,22.7 kmpl,1498 CC,89.84 bhp,5.0,,5.45
1787,Ford Figo Petrol Titanium,Delhi,2011,65000,Petrol,Manual,First,15.6 kmpl,1196 CC,70 bhp,5.0,,2.4
3651,Maruti S-Cross Alpha DDiS 200 SH,Kolkata,2016,45296,Diesel,Manual,First,25.1 kmpl,1248 CC,88.5 bhp,5.0,12.53 Lakh,6.99
550,Honda City ZX GXi,Kochi,2009,69690,Petrol,Manual,First,17.7 kmpl,1497 CC,78 bhp,5.0,,3.29
459,Audi Q7 4.2 TDI Quattro Technology,Coimbatore,2016,51002,Diesel,Automatic,First,11.33 kmpl,4134 CC,335.2 bhp,7.0,,48.91
2019,Audi Q5 2008-2012 2.0 TDI,Bangalore,2011,53000,Diesel,Automatic,First,12.8 kmpl,1968 CC,167.6 bhp,5.0,,23.0
948,Maruti Ritz VXi,Hyderabad,2013,35433,Petrol,Manual,First,18.5 kmpl,1197 CC,85.80 bhp,5.0,,4.2
4442,Tata Indica V2 eLS,Hyderabad,2016,80103,Diesel,Manual,First,25.0 kmpl,1396 CC,69 bhp,5.0,,1.8
5296,Mini Cooper S Carbon Edition,Delhi,2012,18000,Petrol,Automatic,First,13.6 kmpl,1598 CC,181 bhp,4.0,,22.0
532,Maruti Ertiga VXI,Jaipur,2014,47399,Petrol,Manual,First,16.02 kmpl,1373 CC,93.7 bhp,7.0,,5.6
3859,Toyota Innova 2.5 V Diesel 8-seater,Pune,2013,112000,Diesel,Manual,First,12.8 kmpl,2494 CC,102 bhp,8.0,,12.0
1829,Hyundai i20 Magna 1.4 CRDi,Pune,2015,29000,Diesel,Manual,Second,22.54 kmpl,1396 CC,88.73 bhp,5.0,,7.0
4119,Maruti Wagon R VXI,Pune,2014,38958,Petrol,Manual,First,22.5 kmpl,998 CC,67.04 bhp,5.0,5.56 Lakh,3.41
5427,Maruti Wagon R VXI AMT,Delhi,2016,30000,Petrol,Automatic,First,22.5 kmpl,998 CC,67 bhp,5.0,5.68 Lakh,4.25
5067,Land Rover Discovery Sport SD4 HSE Luxury 7S,Coimbatore,2019,17201,Diesel,Automatic,First,12.51 kmpl,2179 CC,187.7 bhp,7.0,,58.91
3390,BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,Mumbai,2015,29500,Diesel,Automatic,First,15.97 kmpl,2993 CC,258 bhp,7.0,,43.0
1602,Maruti 800 AC BSIII,Hyderabad,2011,83969,Petrol,Manual,First,16.1 kmpl,796 CC,37 bhp,4.0,,1.3
2238,Honda Civic 2006-2010 1.8 V MT,Hyderabad,2008,152000,Petrol,Manual,Second,13.5 kmpl,1799 CC,130 bhp,5.0,,3.0
639,Maruti Ignis 1.2 Alpha,Mumbai,2017,7000,Petrol,Manual,First,20.89 kmpl,1197 CC,81.80 bhp,5.0,7.87 Lakh,5.7
5810,Honda City i DTEC VX,Kolkata,2015,30000,Diesel,Manual,First,25.1 kmpl,1498 CC,98.6 bhp,5.0,,6.95
967,Hyundai i10 Era,Jaipur,2008,84000,Petrol,Manual,Second,19.81 kmpl,1086 CC,68.05 bhp,5.0,,1.8
5077,Honda City i VTEC SV,Mumbai,2014,10500,Petrol,Manual,First,17.4 kmpl,1497 CC,117.3 bhp,5.0,,5.9
3728,Toyota Fortuner 4x2 AT,Delhi,2014,79000,Diesel,Automatic,First,12.55 kmpl,2982 CC,168.5 bhp,7.0,,18.25
1683,Mercedes-Benz New C-Class C 220 CDI Elegance AT,Coimbatore,2017,32642,Diesel,Automatic,First,14.84 kmpl,2143 CC,170 bhp,5.0,,34.78
2248,Fiat Linea Emotion (Diesel),Kolkata,2015,32000,Diesel,Manual,First,20.4 kmpl,1248 CC,91.7 bhp,5.0,,4.65
5319,Honda Accord 2001-2003 2.0 AT,Bangalore,2010,83000,Petrol,Automatic,Second,11.1 kmpl,2354 CC,142 bhp,5.0,,6.5
5373,Maruti Swift Dzire LDI,Hyderabad,2017,44504,Diesel,Manual,First,23.4 kmpl,1248 CC,74 bhp,5.0,,5.6
3941,Tata Indica GLS BS IV,Pune,2007,137000,Petrol,Manual,Second,15.3 kmpl,1193 CC,65.3 bhp,5.0,,0.95
155,Hyundai EON Magna Plus,Kochi,2019,14322,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5.0,,4.23
2295,Ford Figo 2015-2019 1.2P Trend MT,Coimbatore,2017,39419,Petrol,Manual,First,18.16 kmpl,1196 CC,86.8 bhp,5.0,,4.95
3539,Nissan Terrano XL D Option,Hyderabad,2013,65280,Diesel,Manual,First,19.87 kmpl,1461 CC,83.14 bhp,5.0,14.72 Lakh,5.8
4037,Honda City i VTEC SV,Kochi,2017,38691,Petrol,Manual,First,17.8 kmpl,1497 CC,117.3 bhp,5.0,,7.68
1089,Nissan Terrano XL,Mumbai,2014,40000,Petrol,Manual,First,13.24 kmpl,1598 CC,102.5 bhp,5.0,,5.25
3765,Maruti Swift Dzire VXI,Pune,2016,32000,Petrol,Manual,First,19.1 kmpl,1197 CC,85.8 bhp,5.0,,5.3
2319,Mercedes-Benz E-Class E 350 d,Coimbatore,2019,9312,Diesel,Automatic,First,18.0 kmpl,2987 CC,258 bhp,5.0,92.5 Lakh,78.8
2940,Maruti Baleno Alpha 1.3,Kolkata,2016,29000,Diesel,Manual,First,27.39 kmpl,1248 CC,74 bhp,5.0,,6.5
5082,BMW 3 Series 330 Ci Convertible,Delhi,2011,31000,Petrol,Automatic,First,10.9 kmpl,2497 CC,215 bhp,5.0,,31.0
288,Volkswagen Vento Diesel Highline,Hyderabad,2011,69000,Diesel,Manual,First,20.54 kmpl,1598 CC,103.6 bhp,5.0,,4.7
930,Maruti Zen Estilo 1.1 LXI BSIII,Bangalore,2007,60000,Petrol,Manual,Second,18.2 kmpl,1061 CC,64 bhp,5.0,,1.65
2909,Hyundai Santro Xing GLS,Hyderabad,2008,95291,Petrol,Manual,First,17.92 kmpl,1086 CC,62.1 bhp,5.0,,2.3
3601,Audi A6 2.7 TDI,Ahmedabad,2009,78000,Diesel,Automatic,First,12.4 kmpl,2698 CC,179.5 bhp,5.0,,8.0
4667,Hyundai Grand i10 AT Asta,Coimbatore,2016,36139,Petrol,Automatic,Second,18.9 kmpl,1197 CC,82 bhp,5.0,,6.3
2884,Mercedes-Benz New C-Class C 220 CDI BE Avantgare,Chennai,2011,90000,Diesel,Automatic,First,14.84 kmpl,2143 CC,167.62 bhp,5.0,,13.9
3393,Skoda Octavia L and K 1.9 TDI MT,Hyderabad,2006,121000,Diesel,Manual,Second,16.4 kmpl,1896 CC,90 bhp,5.0,,2.5
3235,Volvo S60 D4 KINETIC,Ahmedabad,2015,34000,Diesel,Automatic,First,9.0 kmpl,1984 CC,181 bhp,5.0,,20.0
5458,Maruti Swift VDI BSIV,Hyderabad,2014,81609,Diesel,Manual,First,17.8 kmpl,1248 CC,null bhp,5.0,,5.55
3000,Honda City 1.5 E MT,Kolkata,2010,54801,Petrol,Manual,First,17.0 kmpl,1497 CC,118 bhp,5.0,,2.5
4734,Volkswagen Vento 1.5 TDI Highline,Chennai,2011,121311,Diesel,Manual,First,20.64 kmpl,1498 CC,108.5 bhp,5.0,14.32 Lakh,2.9
3366,Honda City i DTEC SV,Mumbai,2014,25000,Diesel,Manual,First,26.0 kmpl,1498 CC,98.6 bhp,5.0,,6.15
5932,Maruti Alto 800 2016-2019 LXI,Chennai,2016,5700,Petrol,Manual,First,24.7 kmpl,796 CC,47.3 bhp,5.0,,2.8
942,Maruti Baleno Alpha Diesel,Kolkata,2016,29000,Diesel,Manual,First,27.39 kmpl,1248 CC,74 bhp,5.0,9.53 Lakh,6.5
2354,Hyundai i10 Sportz,Delhi,2012,59000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5.0,,2.85
4775,Hyundai Grand i10 Asta Option,Coimbatore,2017,31576,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5.0,,7.85
5184,Nissan Sunny 2011-2014 XV,Chennai,2016,18000,Petrol,Manual,First,16.95 kmpl,1498 CC,97.7 bhp,5.0,,7.5
5607,Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Pune,2015,65320,Diesel,Automatic,Second,16.96 kmpl,1968 CC,138.03 bhp,5.0,,11.5
1698,Hyundai i20 1.2 Magna Executive,Jaipur,2017,58500,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5.0,,6.25
5661,Hyundai Verna CRDi,Chennai,2009,64514,Diesel,Manual,First,16.8 kmpl,1493 CC,110 bhp,5.0,,2.9
4148,Ford Ikon 1.3 Flair,Coimbatore,2008,59833,Petrol,Manual,Fourth & Above,13.8 kmpl,1299 CC,70 bhp,5.0,,1.97
4671,Ford EcoSport 1.5 Ti VCT AT Titanium BE,Mumbai,2016,26000,Petrol,Automatic,First,16.05 kmpl,1499 CC,110.4 bhp,5.0,,7.65
3995,Hyundai i20 1.2 Sportz,Pune,2011,54000,Petrol,Manual,First,17.0 kmpl,1197 CC,80 bhp,5.0,,3.2
4237,Renault KWID RXT Optional,Mumbai,2016,16000,Petrol,Manual,First,25.17 kmpl,799 CC,53.3 bhp,5.0,4.78 Lakh,2.99
985,Maruti Alto K10 2010-2014 VXI,Chennai,2011,91211,Petrol,Manual,First,20.92 kmpl,998 CC,67.1 bhp,5.0,,2.1
5952,Maruti Swift Lxi BSIII,Pune,2009,90456,Petrol,Manual,Second,16.1 kmpl,1298 CC,88.2 bhp,5.0,,3.0
3121,Maruti Swift Dzire ZXi,Mumbai,2009,60000,Petrol,Manual,First,17.5 kmpl,1298 CC,85.8 bhp,5.0,,2.45
5540,Hyundai Creta 1.6 CRDi SX,Coimbatore,2016,37023,Diesel,Manual,First,19.67 kmpl,1582 CC,126.2 bhp,5.0,,13.39
5742,Maruti Baleno Delta 1.2,Jaipur,2017,27000,Petrol,Manual,First,21.4 kmpl,1197 CC,83.1 bhp,5.0,,4.5
981,Maruti Baleno Vxi - BSIII,Pune,2006,146000,Petrol,Manual,Second,15.4 kmpl,1590 CC,94 bhp,5.0,,1.05
3544,Jeep Compass 2.0 Limited Option 4X4,Jaipur,2017,45000,Diesel,Manual,First,16.3 kmpl,1956 CC,170 bhp,5.0,25.54 Lakh,20.0
5244,Hyundai i20 1.2 Asta,Chennai,2014,41681,Petrol,Manual,First,17.0 kmpl,1197 CC,80 bhp,5.0,,4.55
5472,Volkswagen Vento IPL II Petrol Trendline,Pune,2011,66000,Petrol,Manual,First,15.8 kmpl,1598 CC,105 bhp,5.0,,2.75
3458,Renault Duster 110PS Diesel RxL,Pune,2014,142000,Diesel,Manual,Second,19.01 kmpl,1461 CC,108.45 bhp,5.0,,6.0
4306,Hyundai i10 Era 1.1,Jaipur,2008,82203,Petrol,Manual,First,19.81 kmpl,1086 CC,68.05 bhp,5.0,,1.8
3513,Mahindra KUV 100 mFALCON G80 K6 Plus,Chennai,2016,13500,Petrol,Manual,First,18.15 kmpl,1198 CC,82 bhp,6.0,,3.75
1473,Toyota Fortuner 4x2 4 Speed AT,Hyderabad,2012,152000,Diesel,Automatic,First,11.5 kmpl,2982 CC,169 bhp,7.0,,16.5
4561,Tata Nano Cx BSIV,Coimbatore,2014,42083,Petrol,Manual,First,25.4 kmpl,624 CC,37.48 bhp,4.0,,1.68
3372,Maruti SX4 Vxi BSIV,Mumbai,2010,47500,Petrol,Manual,First,15.5 kmpl,1586 CC,103.3 bhp,5.0,,2.45
4768,Volkswagen Polo Petrol Trendline 1.2L,Kochi,2016,36733,Petrol,Manual,First,16.47 kmpl,1198 CC,73.9 bhp,5.0,,4.72
1457,Nissan Micra Diesel XV Premium,Kolkata,2012,32048,Diesel,Manual,First,23.08 kmpl,1461 CC,63.1 bhp,5.0,,2.4
1395,Maruti Ritz VDi,Pune,2010,71000,Diesel,Manual,First,21.1 kmpl,1248 CC,73.9 bhp,5.0,,3.0
264,Mercedes-Benz GLE 350d,Coimbatore,2017,29819,Diesel,Automatic,First,11.57 kmpl,2987 CC,254.79 bhp,5.0,95.13 Lakh,61.29
2748,Hyundai Creta 1.6 CRDi AT SX Plus,Coimbatore,2017,50170,Diesel,Automatic,First,17.01 kmpl,1582 CC,126.2 bhp,5.0,,14.79
3409,Renault Scala RxL AT,Mumbai,2013,7000,Petrol,Automatic,First,17.97 kmpl,1498 CC,99.6 bhp,5.0,,3.65
2692,BMW 3 Series 320d,Kolkata,2011,70000,Diesel,Automatic,First,22.69 kmpl,1995 CC,190 bhp,5.0,43.81 Lakh,10.3
929,Ford EcoSport 1.5 TDCi Titanium,Chennai,2015,80000,Diesel,Manual,First,22.77 kmpl,1498 CC,98.59 bhp,5.0,,7.0
4230,Hyundai i10 Asta,Kolkata,2011,43000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5.0,,2.49
5079,Hyundai Elite i20 Asta Option,Coimbatore,2019,21134,Petrol,Manual,First,18.6 kmpl,1197 CC,81.86 bhp,5.0,9.78 Lakh,8.78
2400,Honda Jazz V CVT,Hyderabad,2015,33000,Petrol,Automatic,First,19.0 kmpl,1199 CC,88.7 bhp,5.0,10.17 Lakh,7.25
2178,Land Rover Discovery HSE Luxury 3.0 TD6,Mumbai,2017,35000,Diesel,Automatic,First,18.0 kmpl,2993 CC,255 bhp,7.0,1.27 Cr,41.6
5210,Ford Figo Diesel Titanium,Chennai,2012,82000,Diesel,Manual,First,20.0 kmpl,1399 CC,68.05 bhp,5.0,,2.95
246,Honda City i VTEC V,Kochi,2016,33915,Petrol,Manual,First,17.8 kmpl,1497 CC,117.3 bhp,5.0,,8.09
1594,Maruti Swift Dzire ZXI,Kochi,2015,24782,Petrol,Manual,First,20.85 kmpl,1197 CC,83.14 bhp,5.0,,6.21
1758,Hyundai i20 1.2 Magna,Chennai,2011,37442,Petrol,Manual,First,18.5 kmpl,1197 CC,80 bhp,5.0,,3.4
5854,Hyundai Grand i10 1.2 Kappa Sportz,Kochi,2016,28147,Petrol,Manual,First,18.9 kmpl,1197 CC,81.86 bhp,5.0,6.62 Lakh,5.07
3994,Audi Q7 35 TDI Quattro Technology,Coimbatore,2016,32545,Diesel,Automatic,First,12.07 kmpl,2967 CC,241.4 bhp,7.0,,48.76
923,Toyota Fortuner 3.0 Diesel,Delhi,2011,75000,Diesel,Manual,First,11.5 kmpl,2982 CC,171 bhp,7.0,,10.85
4145,Hyundai Creta 1.6 VTVT S,Pune,2016,26000,Petrol,Manual,First,15.29 kmpl,1591 CC,121.3 bhp,5.0,,12.5
268,Maruti A-Star Vxi,Pune,2010,67000,Petrol,Manual,First,19.0 kmpl,998 CC,66.1 bhp,5.0,,2.0
669,Honda City i VTEC S,Pune,2014,58407,Petrol,Manual,First,17.4 kmpl,1497 CC,117.3 bhp,5.0,,6.16
3892,Hyundai Grand i10 AT Asta,Coimbatore,2015,69053,Petrol,Automatic,First,18.9 kmpl,1197 CC,82 bhp,5.0,,5.72
1910,Toyota Corolla H2,Delhi,2008,63000,Petrol,Manual,First,13.4 kmpl,1794 CC,125 bhp,5.0,,2.05
4819,Datsun redi-GO T,Kolkata,2016,15000,Petrol,Manual,First,22.7 kmpl,799 CC,53.64 bhp,5.0,3.98 Lakh,2.25
1152,Maruti Wagon R VXI BSIII,Chennai,2013,79000,Petrol,Manual,First,18.9 kmpl,998 CC,67.1 bhp,5.0,,3.0
5617,Volkswagen Polo 1.5 TDI Highline,Coimbatore,2018,39861,Diesel,Manual,First,20.14 kmpl,1498 CC,88.8 bhp,5.0,,7.38
5789,Renault KWID RXL,Kochi,2019,7858,Petrol,Manual,First,25.17 kmpl,799 CC,53.3 bhp,5.0,4.04 Lakh,3.8
4510,BMW 3 Series 320d Sport Line,Mumbai,2014,23000,Diesel,Automatic,First,18.88 kmpl,1995 CC,184 bhp,5.0,,19.9
2696,Mahindra KUV 100 mFALCON G80 K2,Coimbatore,2017,24806,Petrol,Manual,First,18.15 kmpl,1198 CC,82 bhp,6.0,,5.6
2591,Hyundai i20 2015-2017 Magna 1.2,Pune,2016,20600,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5.0,,5.4
5083,Toyota Corolla 1.8 J,Delhi,2011,67422,Petrol,Manual,Second,14.53 kmpl,1798 CC,138 bhp,5.0,,3.55
1781,Toyota Innova 2.5 V Diesel 7-seater,Mumbai,2013,51450,Diesel,Manual,First,12.8 kmpl,2494 CC,102 bhp,7.0,,10.4
2413,Hyundai Grand i10 1.2 CRDi Sportz,Kochi,2017,20773,Diesel,Manual,First,24.0 kmpl,1186 CC,73.97 bhp,5.0,8.17 Lakh,5.92
3013,Maruti Celerio VXI AT,Kolkata,2016,30000,Petrol,Automatic,First,23.1 kmpl,998 CC,67.04 bhp,5.0,,3.49
5250,Hyundai Verna XXi ABS (Petrol),Bangalore,2008,38000,Petrol,Manual,Second,13.9 kmpl,1599 CC,103.2 bhp,5.0,,2.6
2307,Maruti Alto LXi BSIII,Chennai,2008,68000,Petrol,Manual,Third,19.7 kmpl,796 CC,46.3 bhp,5.0,,1.2
6013,Honda Amaze VX i-DTEC,Coimbatore,2015,70602,Diesel,Manual,First,25.8 kmpl,1498 CC,98.6 bhp,5.0,,4.83
687,Skoda Superb 1.8 TSI MT,Hyderabad,2010,53293,Petrol,Manual,First,13.14 kmpl,1798 CC,160 bhp,5.0,,6.0
1915,Honda Jazz 1.5 S i DTEC,Coimbatore,2016,45449,Diesel,Manual,First,27.3 kmpl,1498 CC,98.6 bhp,5.0,,7.48
5660,Honda City 1.5 V MT Sunroof,Kolkata,2014,40000,Petrol,Manual,First,16.8 kmpl,1497 CC,116.3 bhp,5.0,,6.49
612,Chevrolet Aveo U-VA 1.2 LT,Coimbatore,2010,64236,Petrol,Manual,First,14.7 kmpl,1150 CC,76 bhp,5.0,,2.44
3071,Volkswagen Vento Petrol Highline AT,Pune,2012,61000,Petrol,Automatic,Second,14.4 kmpl,1598 CC,103.6 bhp,5.0,,3.75
5109,Hyundai Grand i10 CRDi Magna,Delhi,2015,63776,Diesel,Manual,First,24.0 kmpl,1120 CC,70 bhp,5.0,,3.96
2267,Toyota Qualis RS E2,Pune,2004,215750,Diesel,Manual,Second,0.0 kmpl,2446 CC,null bhp,10.0,,3.5
5769,Tata Tiago 1.2 Revotron XZ,Coimbatore,2019,20712,Petrol,Manual,First,23.84 kmpl,1199 CC,84 bhp,5.0,6.59 Lakh,6.94
2533,Mercedes-Benz CLA 200 CDI Sport,Coimbatore,2017,20969,Diesel,Automatic,First,17.9 kmpl,2143 CC,136 bhp,5.0,45.36 Lakh,27.87
39,Volkswagen Polo Diesel Trendline 1.2L,Chennai,2013,62000,Diesel,Manual,First,22.07 kmpl,1199 CC,73.9 bhp,5.0,,5.0
1898,Honda Jazz 1.2 V i VTEC,Kolkata,2015,45000,Petrol,Manual,First,18.7 kmpl,1199 CC,88.7 bhp,5.0,,4.75
1649,Toyota Etios Liva GD,Pune,2011,32000,Diesel,Manual,First,23.59 kmpl,1364 CC,null bhp,5.0,,3.85
3487,Hyundai i20 Sportz Option 1.2,Coimbatore,2016,44238,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5.0,,6.72
